Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8
13010,3,15,1,-14,1,1,16,-2,
13015,-6,15,16,12,39,2,-26,4,
13020,-4,6,4,-38,-53,-3,1,-9,
13025,-18,-51,-9,-16,-27,-17,-23,2,
13030,23,1,-11,15,-2,-7,0,-15,
13035,4,71,20,-16,35,27,39,-22,
13040,18,-25,-30,49,36,22,9,47,
13045,-13,17,-3,53,38,6,-19,-9,
13050,-23,-29,10,-16,-70,-44,0,-14,
13055,3,-31,-17,-47,-23,8,31,-4,
13060,-4,8,-16,54,1,-5,-10,-31,
13065,1,-6,9,-2,10,-5,7,24,
13070,1,-2,-15,-26,1,8,-36,6,
13075,13,7,6,6,31,16,15,20,
13080,-11,8,7,-10,24,0,26,-17,
13085,8,-11,-6,-28,-52,-11,-46,-19,
13090,-11,2,20,-23,-15,-9,11,15,
13095,-10,8,5,-17,-10,12,12,16,
13100,1,-14,-2,16,1,-13,-10,15,
13105,19,15,-3,-42,-26,-8,13,-23,
13110,-13,-6,-2,-9,24,2,-10,9,
13115,20,27,-2,44,30,7,-2,-9,
13120,-20,3,4,76,30,22,-12,-28,
13125,-22,-18,1,-46,-42,-37,-1,-1,
13130,-3,-15,2,-10,-26,-11,-6,19,
13135,-3,-43,5,-68,-21,-12,-3,-21,
13140,11,6,-26,16,-37,-22,-39,-12,
13145,-12,-15,-1,21,-5,15,27,-11,
13150,17,30,-3,24,58,10,2,-22,
13155,-7,-1,9,48,53,16,45,58,
13160,25,29,-10,-44,7,-16,-52,-33,
13165,-11,2,-4,-1,-49,24,5,-10,
13170,-15,-35,-13,-70,-40,-38,8,-11,
13175,-2,-23,3,3,-26,-17,-4,-7,
13180,1,28,-14,21,19,0,27,1,
13185,-2,-11,12,58,73,41,13,58,
13190,-9,11,-2,-25,-4,17,-15,-38,
13195,2,-35,-26,-70,-65,-30,-33,20,
13200,-22,-20,0,18,-7,-16,6,15,
13205,16,6,-7,8,-10,-1,-4,-13,
13210,-8,24,-46,16,53,27,14,-12,
13215,9,0,16,22,-19,-20,-34,-9,
13220,6,41,-22,-41,-43,15,6,28,
13225,-20,-12,21,-9,-33,-41,29,-13,
13230,-5,-19,1,-5,1,8,-14,-1,
13235,-3,16,6,48,70,21,2,18,
13240,16,-6,11,-65,-15,-3,6,-24,
13245,-12,-20,2,-2,-28,-14,-5,0,
13250,0,-10,-14,79,-30,-11,-22,-1,
13255,-9,8,2,34,12,-13,7,-20,
13260,-6,-38,-4,-12,24,19,10,-16,
13265,32,2,11,-12,38,16,0,44,
13270,-8,43,1,10,39,8,8,-13,
13275,18,22,-7,0,-73,-12,-17,-16,
13280,-25,-13,-9,-6,-37,-12,6,21,
13285,-22,-36,-3,-37,9,-1,-8,-16,
13290,24,12,9,2,-9,-7,-11,-17,
13295,6,-8,-17,-23,46,24,5,71,
13300,25,35,17,-31,-10,10,19,-40,
13305,-17,1,-18,56,27,-20,-19,25,
13310,-1,-34,-8,-61,-36,-10,-4,-14,
13315,-23,-7,-8,-46,-44,-3,-3,-28,
13320,12,-4,-1,23,35,-12,-3,2,
13325,2,28,1,-16,-2,15,-3,-12,
13330,1,12,-31,31,9,-4,-8,28,
13335,-7,-33,3,-10,-19,-8,3,-20,
13340,-29,-6,-6,12,16,9,-6,12,
13345,24,11,21,-9,46,15,3,-28,
13350,4,14,-28,24,-36,-10,-1,10,
13355,-9,21,-1,55,9,-6,-10,-9,
13360,9,-20,13,18,11,-1,5,-14,
13365,8,16,-7,-17,-1,3,-7,34,
13370,3,-9,8,-8,18,19,20,-15,
13375,4,-1,1,11,31,20,13,28,
13380,-26,-10,-5,7,-12,-6,-23,-16,
13385,-3,6,7,-13,-32,-28,-9,-26,
13390,9,11,-1,-5,-29,-7,-11,22,
13395,3,22,3,2,42,10,1,3,
13400,2,-42,-19,-40,-17,8,12,8,
13405,-19,7,1,44,6,5,-10,-24,
13410,0,-9,-15,-4,8,-2,-9,-10,
13415,-4,-5,-6,4,-6,-8,5,21,
13420,2,-11,-8,-2,48,12,14,7,
13425,7,0,-2,5,-27,-12,-4,-10,
13430,9,0,16,-8,-38,-5,0,18,
13435,-6,-2,-1,-18,-15,-10,-2,-16,
13440,1,-12,8,31,25,5,-1,5,
13445,-1,-6,-1,1,35,-4,7,7,
13450,-15,3,16,7,37,30,-4,0,
13455,-1,-32,-7,-61,-74,-21,-17,-45,
13460,17,31,39,3,-10,-27,-3,13,
13465,5,0,-4,-14,8,6,5,-18,
13470,1,22,-3,-8,9,2,17,-8,
13475,14,-25,-6,3,19,20,22,48,
13480,-19,27,0,34,17,3,6,-31,
13485,-7,-6,0,-40,-21,4,-21,-12,
13490,-5,-22,3,-5,-20,-17,-5,20,
13495,-12,-2,-4,-31,-3,-8,3,-40,
13500,7,-5,-7,26,-34,-14,-52,16,
13505,10,-12,3,6,3,-3,10,3,
13510,-2,-1,-19,-26,7,16,0,1,
13515,-10,4,-3,18,9,-6,-9,-20,
13520,9,26,-6,-14,16,3,15,18,
13525,-4,15,1,3,0,8,4,2,
13530,-12,-21,7,25,9,-5,-2,-1,
13535,-15,-6,14,17,8,-3,-7,-27,
13540,27,2,4,-63,-41,4,-21,15,
13545,-4,-11,-15,8,-3,0,13,5,
13550,8,8,1,17,9,-4,0,4,
13555,7,16,10,-25,4,2,8,-8,
13560,-29,-18,-6,35,60,8,-2,-21,
13565,-11,1,-23,-14,-67,6,13,9,
13570,-1,-8,3,14,-34,-38,-36,-14,
13575,7,7,-5,-14,-23,-9,-9,13,
13580,16,-2,-2,-5,6,4,31,2,
13585,1,10,12,2,41,14,2,6,
13590,-15,1,-4,-16,25,10,5,-13,
13595,-10,-4,-10,17,-12,3,1,-9,
13600,-18,-43,11,-19,-43,-18,-8,16,
13605,18,-1,-21,4,1,-5,-4,-17,
13610,25,20,3,-14,-12,1,11,51,
13615,8,30,31,3,16,2,-10,-7,
13620,-11,-20,-39,34,37,6,14,-9,
13625,-12,-9,0,-89,-43,1,-5,-23,
13630,-4,-17,-4,54,14,1,-17,-15,
13635,4,-21,-6,-13,-24,-12,-23,7,
13640,-8,9,7,-16,-10,-5,31,16,
13645,17,50,-10,8,5,2,-2,-3,
13650,-7,-17,8,-15,14,3,24,-20,
13655,-1,-16,-8,53,35,16,10,27,
13660,-13,16,20,-45,-30,-7,-2,-32,
13665,6,-22,-49,28,-19,-16,-25,-4,
13670,-18,-7,18,-36,-12,-12,-6,22,
13675,1,-1,-3,22,6,10,26,19,
13680,-9,-22,-11,15,28,1,-21,7,
13685,-1,-14,22,-13,23,-5,1,11,
13690,10,15,7,-34,-66,1,-10,-7,
13695,-10,-20,-1,18,17,-3,-19,-25,
13700,1,4,12,-7,-12,-16,-4,12,
13705,-11,4,28,10,15,-4,5,10,
13710,-14,-11,0,49,51,3,8,-20,
13715,13,21,10,5,-7,3,-1,20,
13720,6,-17,-25,-42,-59,-4,-6,-13,
13725,3,18,17,39,9,-22,-1,17,
13730,5,-3,2,-52,-22,-5,-8,-23,
13735,-9,0,11,2,45,14,37,-11,
13740,-20,6,-13,71,26,9,-6,-2,
13745,15,-1,-11,-28,-7,12,-25,-12,
13750,5,3,10,-35,-29,1,28,-12,
13755,0,16,-18,-43,-18,-27,-37,15,
13760,8,-1,-28,60,33,6,-7,-29,
13765,-8,-2,26,-57,18,11,32,-2,
13770,-13,-13,-14,57,2,-14,2,2,
13775,13,-2,-2,-47,-57,2,-9,-25,
13780,-3,8,13,-80,-38,-27,-7,-2,
13785,-3,-13,-8,56,27,12,-5,40,
13790,5,-6,-28,27,40,7,-3,-16,
13795,-12,3,19,64,25,24,27,-5,
13800,-1,-11,-44,-25,59,10,-37,-19,
13805,-1,14,26,-43,-94,-40,-46,11,
13810,12,-6,10,-57,-46,-9,36,13,
13815,7,-16,-1,-49,-25,0,-12,20,
13820,16,25,25,15,45,13,14,3,
13825,-23,-21,0,89,71,22,6,-21,
13830,-1,-9,-18,-19,-9,4,-13,0,
13835,-4,-6,2,-13,-59,-50,-50,-11,
13840,10,17,27,-40,-3,5,22,7,
13845,-11,-9,16,-1,31,-4,-7,-2,
13850,3,8,29,21,65,50,58,16,
13855,18,9,-29,26,-24,-23,-39,15,
13860,-8,-9,28,-47,-54,-5,31,-2,
13865,-5,-18,6,-12,-44,-7,27,19,
13870,4,-3,-2,6,-11,-10,-21,14,
13875,-16,8,38,-4,117,42,21,-22,
13880,12,14,0,-2,-54,-28,-40,-12,
13885,10,-2,-67,41,-36,-11,-2,-37,
13890,11,-4,10,-82,-49,-10,8,69,
13895,-13,-15,2,49,-22,-16,-12,-16,
13900,-12,-13,44,31,92,21,16,-2,
13905,-10,14,9,-7,6,15,14,-11,
13910,9,7,2,11,-41,-29,-43,-3,
13915,-13,-8,-20,-76,12,1,12,-15,
13920,0,-3,0,62,29,26,4,7,
13925,1,-7,-18,-113,-35,0,-7,4,
13930,-16,2,-6,-32,-78,-37,-48,-32,
13935,-1,-3,44,60,28,8,44,34,
13940,28,-7,-10,58,80,6,-16,4,
13945,24,36,-15,56,-11,13,23,38,
13950,-12,-19,22,23,-61,-20,-20,-32,
13955,-12,-14,-4,-35,-12,1,2,-26,
13960,-29,-17,15,53,24,8,7,2,
13965,-3,1,14,26,92,26,5,-4,
13970,15,55,1,-21,16,14,0,4,
13975,12,-8,-18,12,-79,-27,8,6,
13980,3,1,17,-40,-68,-24,-19,0,
13985,3,13,-55,9,31,-4,-12,-4,
13990,-8,-5,30,-71,25,27,10,-16,
13995,-1,7,-20,-22,43,2,12,2,
14000,-29,-14,-2,-42,-91,-23,-18,-15,
14005,24,2,27,-20,-40,-11,30,17,
14010,-21,-33,-37,94,127,35,6,7,
14015,36,51,-31,73,42,18,0,-3,
14020,-19,0,-16,-128,-78,-42,7,-25,
14025,-14,-10,9,68,-31,0,-21,-25,
14030,2,-6,-9,-39,-4,9,14,28,
14035,2,-19,26,1,-2,-7,-8,-5,
14040,5,14,-33,-7,41,14,16,16,
14045,-12,0,-1,-34,0,-5,-28,-2,
14050,-10,-23,-4,16,5,-23,-11,-19,
14055,16,17,26,-26,44,40,22,6,
14060,14,14,-19,95,38,8,15,27,
14065,-9,-6,-4,34,-68,-17,-24,8,
14070,7,0,-11,-16,-32,-30,-15,-18,
14075,-17,-31,-18,-82,-71,-6,-9,8,
14080,5,-1,34,85,46,12,47,8,
14085,-7,5,20,-11,72,25,41,-26,
14090,4,2,-13,60,71,20,-35,13,
14095,-8,-14,-35,-37,-38,-15,-31,-14,
14100,4,0,2,-128,-82,-6,12,7,
14105,-2,-1,-6,55,-7,-28,-11,34,
14110,8,21,10,4,7,-2,24,-17,
14115,1,-8,18,2,34,-9,-35,8,
14120,-13,-1,-7,42,-12,10,6,-4,
14125,-14,-14,-2,-21,38,11,-15,-16,
14130,0,11,1,1,-2,-5,15,-8,
14135,9,8,-3,3,-46,-14,-13,-17,
14140,2,-5,-4,22,-1,7,-2,-14,
14145,7,2,-10,-26,6,7,6,-2,
14150,-13,-16,30,-17,23,-8,-28,10,
14155,-3,6,-3,-23,-22,-3,55,-12,
14160,6,23,-18,-75,-30,-6,-54,2,
14165,2,-17,-13,36,-23,-12,8,-20,
14170,-6,-20,2,27,8,9,-17,-15,
14175,1,26,3,80,38,4,25,24,
14180,1,-3,0,49,59,18,-18,5,
14185,1,1,25,-109,-40,-13,31,8,
14190,-12,-21,-14,-48,-74,-26,-20,-46,
14195,5,9,11,8,-23,-7,3,73,
14200,9,8,25,66,77,20,31,-4,
14205,-15,-4,12,-17,12,-4,-18,-24,
14210,-2,2,27,2,-60,-4,-11,-6,
14215,-33,-39,2,-35,-54,-13,-12,-41,
14220,17,-22,-5,46,13,-2,18,53,
14225,15,49,12,-19,6,-20,-23,5,
14230,1,10,11,-29,22,3,12,13,
14235,-13,-10,-10,72,51,56,17,-11,
14240,-31,-27,15,-70,-63,-43,-49,-38,
14245,16,-19,9,-31,17,4,44,21,
14250,2,26,9,22,30,11,-2,3,
14255,-5,-25,-15,-43,-52,-36,-60,-4,
14260,6,0,7,0,-31,0,5,-10,
14265,-1,8,5,-42,-52,7,28,-1,
14270,-18,-27,-7,37,43,-31,-20,-8,
14275,17,16,9,74,80,32,25,-20,
14280,14,45,3,-78,14,6,-31,16,
14285,-30,-30,5,40,-10,9,0,-21,
14290,1,11,-37,-25,10,3,14,-18,
14295,-10,-30,20,-51,-53,-10,8,5,
14300,24,24,-65,18,-9,-33,-20,10,
14305,-1,10,54,21,9,28,-7,-2,
14310,-7,2,13,68,57,16,11,0,
14315,1,6,-9,-97,-34,-54,5,3,
14320,-20,-21,-12,-14,16,52,14,-21,
14325,0,-13,-27,-76,-11,8,-25,-16,
14330,48,20,11,-41,-101,-32,-1,72,
14335,-1,9,-9,-17,16,-7,0,-5,
14340,-14,3,24,94,86,-11,13,-15,
14345,-1,24,5,14,42,40,28,-4,
14350,-8,-42,-29,-75,-59,-14,-23,25,
14355,2,17,26,80,18,5,-19,-24,
14360,-12,-35,-4,-49,-71,-10,37,-7,
14365,-18,-5,-28,48,44,-10,-22,-18,
14370,33,40,7,13,41,-6,33,-8,
14375,-6,9,29,-28,57,59,8,1,
14380,-12,-14,-62,70,-46,-7,-34,18,
14385,-1,-25,-6,-9,-24,-24,-6,-10,
14390,-2,2,18,53,1,1,16,24,
14395,-1,28,-11,-47,5,-40,-25,-19,
14400,-6,-19,48,67,49,36,19,-2,
14405,-1,15,-39,-73,-19,4,-23,2,
14410,-7,-5,-1,-11,-31,-26,-11,8,
14415,17,5,-15,15,-41,5,-7,-21,
14420,-12,-4,13,-80,-18,4,-9,-9,
14425,19,-7,18,114,42,-14,1,24,
14430,-14,4,3,27,72,32,23,-25,
14435,15,13,11,-17,-17,-11,-10,7,
14440,-9,2,-28,-83,-71,-27,-4,-8,
14445,-12,-28,-1,-16,-12,-10,-4,8,
14450,18,-4,19,-21,4,15,12,1,
14455,-1,30,-5,43,23,6,16,-6,
14460,2,-2,11,-35,22,5,0,22,
14465,-17,-17,3,18,-10,-1,-23,-21,
14470,-15,-11,-31,-35,-54,9,-9,-3,
14475,4,-8,-1,-52,-40,-14,-4,8,
14480,-8,-6,6,-23,5,-13,-2,-14,
14485,-4,4,20,-18,16,5,5,27,
14490,16,9,-7,18,35,17,28,23,
14495,-18,-35,-18,15,-39,-21,-52,12,
14500,28,22,22,-10,-23,-19,5,-13,
14505,-4,2,9,-8,24,18,13,-1,
14510,-13,13,-26,80,37,15,-9,-32,
14515,3,-20,6,-30,-6,11,24,33,
14520,0,16,25,-1,-1,-8,-2,-6,
14525,3,8,-21,52,-12,-17,-6,-1,
14530,3,0,9,-43,-1,8,-3,-24,
14535,19,0,-14,-34,-6,-4,3,1,
14540,6,14,37,15,-2,-3,0,0,
14545,11,16,-11,-4,13,13,6,7,
14550,-22,-8,-10,-12,11,-11,-14,-32,
14555,-16,-41,-11,39,15,-1,11,-22,
14560,9,24,-11,-17,-26,8,-4,35,
14565,18,9,10,-22,-26,-17,15,4,
14570,-6,-13,20,13,-4,-5,-1,-1,
14575,-10,8,11,18,26,5,-4,-22,
14580,-19,-32,14,7,26,15,11,-1,
14585,19,29,3,16,-5,-16,-19,25,
14590,-1,4,1,-4,-6,3,-3,12,
14595,-6,3,-11,40,18,14,20,-7,
14600,-2,-19,-10,-34,-39,-44,-18,-16,
14605,-2,-7,29,-15,-5,16,-2,3,
14610,-2,-28,29,-12,14,7,12,-2,
14615,16,26,-12,43,-2,-7,-18,6,
14620,7,2,-6,9,-11,-19,-11,0,
14625,-24,-13,31,-46,-4,-9,-3,-19,
14630,14,6,-21,77,26,21,7,-22,
14635,-12,-27,48,16,24,2,16,56,
14640,-16,-10,1,-3,-7,8,-7,-28,
14645,26,-10,-1,-49,-14,1,2,-18,
14650,-25,4,-32,-4,-13,-11,-3,14,
14655,17,27,-4,-2,-7,-1,-10,-5,
14660,1,12,-21,13,11,-5,9,16,
14665,-29,-29,2,29,25,-1,-10,-30,
14670,14,12,2,-24,-17,2,-4,7,
14675,-9,10,3,1,12,-5,10,-9,
14680,1,-20,34,41,39,33,6,-12,
14685,-10,-3,-13,-32,-46,-23,-23,-5,
14690,-5,-9,3,-25,-57,-30,-4,34,
14695,1,-5,7,-22,0,-6,-4,-7,
14700,27,30,-8,46,35,29,18,26,
14705,-5,4,-2,15,21,5,7,-6,
14710,-1,12,-8,35,20,6,-5,-6,
14715,-26,-11,-2,-85,-41,-1,1,-23,
14720,-13,-35,-4,7,6,-19,-24,-12,
14725,23,0,9,30,-6,-8,4,52,
14730,-6,31,-5,-38,-28,-1,-5,-26,
14735,10,2,23,6,0,3,4,-2,
14740,-14,10,-62,-12,1,5,7,-6,
14745,-17,-18,13,-15,2,-7,-2,-19,
14750,5,-11,-34,-10,-3,-7,-13,3,
14755,-2,-2,-5,25,19,9,5,-3,
14760,10,-15,15,6,-8,-2,-4,-14,
14765,5,15,-9,-29,-19,-11,4,-2,
14770,12,-10,8,1,25,23,18,-4,
14775,-6,8,-5,-37,14,4,2,7,
14780,-17,-8,5,31,-26,-8,-20,-10,
14785,-7,-6,-21,-4,-11,-12,-20,-17,
14790,-18,-33,21,30,7,-8,-8,14,
14795,19,20,18,12,2,-6,-20,-5,
14800,-2,18,10,-41,4,1,2,-11,
14805,24,29,7,11,20,3,9,25,
14810,-18,-32,15,-23,4,12,19,-6,
14815,15,-15,-19,41,4,-7,-7,27,
14820,-5,7,40,-11,-38,-10,2,-13,
14825,-22,-16,-18,0,22,24,23,-9,
14830,18,9,-14,-8,27,-33,-51,-5,
14835,-7,-11,7,-50,-52,2,15,10,
14840,3,-2,31,5,-13,-16,30,9,
14845,17,17,6,-24,-9,1,3,-2,
14850,-4,19,9,80,47,23,1,1,
14855,-23,-12,18,10,33,13,-4,-7,
14860,-3,13,-28,-36,-41,-13,-11,-12,
14865,-12,-35,36,-32,-40,-21,-24,7,
14870,-3,13,-42,-54,-8,-1,29,15,
14875,6,-3,2,115,48,17,21,-44,
14880,10,-9,-51,-19,-6,-8,-39,12,
14885,-11,-13,-1,-11,-8,4,-10,-17,
14890,-13,2,16,-27,-17,-10,-14,-29,
14895,-20,-1,8,-44,-1,0,-2,-3,
14900,-9,-9,18,44,64,21,2,-19,
14905,7,6,-1,82,-19,-11,5,46,
14910,31,9,-27,0,-36,-2,5,27,
14915,13,6,-1,-26,-36,-24,12,28,
14920,12,-3,15,-1,49,16,-1,14,
14925,-10,3,-16,21,11,-5,-2,-28,
14930,-20,-10,12,-42,-2,24,7,-4,
14935,15,-11,14,6,-11,-17,-33,-19,
14940,18,-14,-35,-13,-51,-22,2,9,
14945,15,19,-4,-10,-8,-1,-2,38,
14950,-5,11,35,10,23,8,14,-12,
14955,-17,3,-16,-36,-6,5,1,-1,
14960,-3,-18,6,35,9,-6,-35,3,
14965,-6,-7,-7,-7,15,10,15,-4,
14970,-4,-4,41,16,2,-23,-19,-15,
14975,-16,-1,-22,-27,16,-3,-6,-17,
14980,3,-2,20,-27,-20,22,17,7,
14985,-5,-1,-23,-57,-30,-30,-44,19,
14990,16,0,-11,-21,-35,-2,8,-14,
14995,3,-14,20,40,19,-3,21,29,
15000,-6,26,10,33,47,29,26,-12,
15005,11,-11,-3,-28,37,4,-7,-33,
15010,-26,-26,18,-14,-65,-38,-13,-18,
15015,-5,4,-9,-58,-58,-13,-46,-5,
15020,-19,-6,-38,44,5,-17,-6,-17,
15025,7,8,2,-33,25,23,41,45,
15030,38,27,37,37,15,21,16,15,
15035,-21,-3,-43,8,23,-9,4,-19,
15040,-6,-10,-11,-53,-39,1,-14,-15,
15045,-16,-21,15,21,-9,-22,-18,-30,
15050,-11,-12,11,-45,55,20,2,7,
15055,6,12,-7,61,-24,-14,-4,7,
15060,7,-8,0,-33,-46,-9,28,8,
15065,-8,9,-15,2,0,16,7,-6,
15070,2,-9,24,-42,35,16,3,-11,
15075,14,21,11,61,-12,-12,-25,-5,
15080,-9,5,-42,-72,-35,-25,-25,33,
15085,3,-1,4,6,-9,13,27,-18,
15090,-14,-5,15,80,35,-3,1,-17,
15095,-15,-9,7,-32,51,19,2,20,
15100,18,-7,51,-21,-35,-6,27,-14,
15105,3,-2,-43,50,-36,-21,-22,-24,
15110,1,-11,-68,-46,-76,-14,-20,52,
15115,2,11,41,44,17,5,25,-24,
15120,2,4,28,-44,28,13,8,-1,
15125,-14,3,29,16,42,21,-19,-1,
15130,11,3,0,65,35,3,-5,46,
15135,-27,-42,-29,6,-35,-17,-10,-16,
15140,32,32,3,-77,-29,-9,-1,20,
15145,-4,12,3,62,74,17,18,-32,
15150,-10,0,4,15,13,32,20,-23,
15155,10,7,-4,-15,49,-4,-18,17,
15160,-25,-1,-12,23,-78,-16,30,5,
15165,1,-49,-3,-75,-43,-34,3,-3,
15170,-1,18,15,37,9,2,-5,2,
15175,-3,-16,40,-65,1,30,-8,6,
15180,-11,30,17,105,124,36,45,-27,
15185,13,1,-27,-93,-63,-50,-33,7,
15190,-18,-20,-29,-20,-122,-26,16,73,
15195,-2,-10,-5,66,58,-17,-29,-19,
15200,3,-7,1,-26,59,4,-39,12,
15205,13,0,7,31,-50,8,23,-7,
15210,-6,26,45,17,99,37,-1,-44,
15215,-9,9,-42,-97,-60,-17,-15,-7,
15220,19,-29,-28,-23,-65,-16,12,23,
15225,8,-9,-4,-1,-31,-11,-11,13,
15230,4,4,-8,-22,1,-10,-1,-44,
15235,-14,-19,46,89,126,65,71,23,
15240,3,25,4,-11,45,-30,-65,-24,
15245,-13,-21,-49,-85,-102,-38,-29,-16,
15250,16,20,11,-48,-11,-28,-35,-13,
15255,-8,-20,14,33,18,4,32,0,
15260,5,-16,-11,65,74,43,24,64,
15265,-4,41,39,14,77,24,34,-5,
15270,-11,-25,13,33,-42,1,-37,-21,
15275,1,33,-16,-53,-12,-10,-29,-31,
15280,-1,-6,0,-40,-128,-51,-8,-8,
15285,18,10,8,50,0,11,14,24,
15290,-11,-14,-25,-11,28,-21,18,-37,
15295,-3,4,20,40,50,8,-10,41,
15300,-8,6,-29,57,55,60,37,-5,
15305,-10,-14,-38,-33,-28,-58,-78,-19,
15310,-3,0,-25,-76,-70,-23,-7,-14,
15315,49,24,-21,-21,-58,30,31,31,
15320,-17,-19,-7,77,38,-11,-2,-21,
15325,15,44,41,34,71,47,20,39,
15330,-18,-34,24,46,92,12,7,-25,
15335,15,29,16,-102,-77,-26,-22,-2,
15340,-26,-27,9,-8,-53,-20,-6,0,
15345,-4,-15,11,31,-18,4,-27,-3,
15350,14,-13,5,-30,-3,-17,-10,1,
15355,-17,6,-50,43,21,9,16,-19,
15360,-3,10,15,-78,57,12,20,-6,
15365,-14,-23,-4,34,25,48,43,8,
15370,32,23,-1,40,31,-13,-29,61,
15375,0,-21,-7,-67,-125,-41,-41,-10,
15380,1,11,12,0,12,0,2,-19,
15385,-28,-22,11,-52,42,4,9,-15,
15390,-2,16,6,84,11,3,25,2,
15395,-7,-19,27,29,-8,8,30,-24,
15400,24,7,-24,24,-34,-21,-56,8,
15405,-8,-18,-42,-32,-23,3,14,3,
15410,13,6,44,-7,3,-8,10,19,
15415,7,-1,-14,29,21,-4,-5,5,
15420,-26,-2,34,91,71,16,2,-41,
15425,-4,-2,-2,-75,-21,46,3,-26,
15430,-19,27,-28,-43,-68,-14,-1,10,
15435,11,-86,20,-13,-20,-23,4,-15,
15440,15,54,3,12,50,29,25,43,
15445,5,17,20,94,58,-28,-17,-11,
15450,-16,-5,13,-34,-57,22,3,-7,
15455,-7,65,-10,-58,-31,-14,-4,-1,
15460,-3,-58,-19,33,-4,-9,-1,-3,
15465,5,-23,61,58,55,-24,7,-2,
15470,-11,17,-9,12,54,42,11,-8,
15475,-4,-19,28,-49,-25,24,-13,-16,
15480,18,7,7,-111,-74,-32,-13,28,
15485,10,55,-32,19,-11,-7,2,-15,
15490,-2,-21,-17,44,56,16,5,10,
15495,-12,8,-14,29,62,7,6,-9,
15500,4,-16,-24,-77,-77,-7,-15,-20,
15505,-17,-18,17,24,-18,2,-16,-9,
15510,0,-3,-7,-39,-29,-39,-9,18,
15515,13,2,-37,39,36,37,40,6,
15520,2,-33,-4,-13,-18,-15,-29,-8,
15525,9,18,18,3,50,-8,0,-5,
15530,-5,-9,-40,-7,-48,33,7,19,
15535,-2,21,-1,4,-19,-16,-48,-16,
15540,-14,-13,4,61,18,-18,-4,-8,
15545,22,20,9,-91,-26,-6,7,54,
15550,5,-1,-3,50,-42,-23,-7,-18,
15555,-2,7,0,-2,5,-5,14,-5,
15560,-29,-4,8,16,57,47,4,-27,
15565,2,-10,13,24,33,5,-8,2,
15570,9,-25,-33,-44,-28,-20,15,-2,
15575,-12,-5,8,-2,-17,-12,12,21,
15580,-11,-20,19,15,23,-1,-10,-17,
15585,-15,13,11,-17,-9,13,12,8,
15590,18,-4,-25,-47,-10,-2,3,-24,
15595,-7,-9,-13,-15,-13,-16,-27,32,
15600,16,-6,2,3,-16,-16,6,-5,
15605,-11,5,-12,15,29,19,19,7,
15610,-20,-14,-10,47,58,7,4,-14,
15615,14,8,-10,-81,-82,-26,-11,-2,
15620,-14,0,2,-18,-52,-6,-1,-3,
15625,26,18,2,2,-11,-8,-7,-9,
15630,-26,-39,10,15,2,-16,-10,-21,
15635,16,41,12,31,64,17,8,36,
15640,1,19,7,0,41,21,10,7,
15645,-16,-10,-27,6,-38,-11,-7,-14,
15650,8,15,14,-18,-32,-2,-15,-14,
15655,-21,-44,-22,11,-4,-16,0,-18,
15660,29,20,17,-13,-17,-12,0,8,
15665,-15,2,-22,-1,12,12,5,36,
15670,8,39,19,-27,32,13,0,-14,
15675,-18,-43,-5,21,3,14,6,4,
15680,11,16,-3,48,18,-3,28,-6,
15685,-3,-26,-9,-26,-13,-11,-25,1,
15690,1,-5,-11,0,-40,-29,-6,42,
15695,-3,28,0,-2,-34,-14,-22,-22,
15700,-25,-35,-2,-11,21,8,4,-4,
15705,-5,0,14,24,33,13,16,-1,
15710,2,20,-2,-4,3,16,-4,-3,
15715,-37,-50,-4,-51,-6,-14,5,-7,
15720,25,-5,-6,45,-27,-10,-21,-13,
15725,13,19,25,39,-28,-6,-5,-6,
15730,24,-23,1,-12,20,-5,3,42,
15735,3,31,29,19,31,19,34,-31,
15740,-16,-15,-29,-32,9,19,4,16,
15745,-5,1,-39,10,-19,-24,-33,14,
15750,-24,-39,23,-51,-24,-9,-5,-24,
15755,1,-4,-13,68,28,-1,-1,-16,
15760,-4,13,-2,-40,-50,-13,-7,17,
15765,21,16,20,17,10,6,13,-19,
15770,-13,2,-8,-44,24,5,-5,-13,
15775,10,15,-5,40,2,9,-16,4,
15780,-23,-4,25,44,73,22,6,-3,
15785,12,-11,-12,-72,-56,-24,0,-3,
15790,-4,6,4,-30,-56,-25,-7,-17,
15795,24,7,11,3,-6,1,-8,8,
15800,-7,0,-45,-5,2,-4,-4,-25,
15805,-15,-21,8,41,53,19,7,11,
15810,3,20,-5,-7,-7,1,2,3,
15815,-1,-7,13,17,6,4,0,-5,
15820,-13,14,27,-42,-14,-7,-12,1,
15825,12,8,-9,33,11,22,29,-14,
15830,0,-9,-4,38,-10,-23,-19,33,
15835,-3,-22,-23,-24,3,6,-7,-11,
15840,-2,2,-14,-41,-27,-14,-25,-12,
15845,-9,7,17,-73,-27,-3,18,-6,
15850,-9,-10,12,119,58,14,9,-16,
15855,35,27,11,-52,-21,-2,3,65,
15860,-17,-11,14,17,-9,11,0,-12,
15865,-15,-9,-21,-44,-35,-9,-3,3,
15870,22,21,-16,-2,15,8,-1,-17,
15875,-12,-13,7,-7,-3,-10,-8,0,
15880,31,-22,-18,-33,16,0,10,8,
15885,-16,-3,-22,56,8,-10,-3,11,
